tcell_id	h_age
16395383	58.8 ± 17.4
1906478	34-35
7691285	26
7691286	26
7691287	26
7691288	26
12171253	33
12171265	33
6362428	3 months- 17 years
6362430	3 months- 17 years
6362432	3 months- 17 years
7691252	21-26
7691190	17
7691191	17
7691192	17
7691193	17
7691186	17
7691187	17
7691188	17
7691189	17
7691194	17
7691195	17
7691196	17
7691197	17
7691198	17
7691199	17
7691200	17
7691201	17
7691202	17
7691203	17
7691204	17
7691205	17
7691206	17
7691207	17
7691208	17
7691209	17
7691210	17
7691211	17
7691212	17
7691213	17
7691214	17
7691215	17
7691216	17
7691217	17
7691219	17
7691220	26
7691221	26
7691218	17
7691230	13-26
7691231	13-26
7691237	26
7691235	13
7691236	13
7691238	26
7691239	21
7691240	21
7691241	26
7691242	26
7691243	21
7691244	21
22341494	36
22341496	36
7086595	22.5-35.5
7691246	21
7691247	21
7691250	26
7691251	26
7691253	21-26
7086596	22.5-35.5
7691255	21
7691256	21
7691257	21
7691258	21-26
7691259	21-26
7691254	21
7691260	21
7691261	21
7691272	17
7691273	17
7691140	13
7691141	13
7691142	13
7691143	13
7691144	13
7691145	13
7691146	21-26
7691147	21-26
7691148	21
7691149	21
7691150	21
7691151	21
7691152	21
7691153	21
7691154	21
7691155	21
7691156	21
7691157	21
7691158	21
7691159	21
7691160	21
7691161	21
7691162	21
7691163	21
7691164	21
7691165	21
7691166	26
7691167	26
7691168	26
7691169	26
7691170	26
7691171	26
7691172	26
7691173	26
7691174	26
7691175	26
7691176	17
7691177	17
7691178	13-17
7691179	13-17
7691180	17
7691181	17
7691182	17
7691183	17
7691184	17
7691185	17
11188603	54
11198472	54
11198473	54
11198475	54
11198477	54
11198479	54
11198480	54
7691265	17
7691266	17
12172069	79
12171341	29
12171342	33
12171421	33
12171667	33
12171668	67
12172070	35
12171431	60
12171512	51
12171597	47
12171669	33
12171757	63
12171843	36
12171844	35
12171926	60
12172003	40
12172013	33
12172014	33
12172015	33
12171266	30
12171352	71
12171353	53
12171515	28
12171516	24
12171602	28
12171764	28
12171271	60
12171275	62
12171518	37
12171521	53
12171522	35
12171682	46
12171685	53
12171935	28
12171277	45
12171278	31
12171280	40
12171525	28
12171526	24
12171604	33
12171605	52
12171854	37
12171855	67
12171283	28
12171367	33
12171444	33
12171530	41
12171532	40
12171775	33
12171863	32
12171288	53
12171372	39
12171374	52
12171452	40
12171535	46
12171537	62
12171538	33
12171696	33
12171697	36
12171698	33
12171782	60
12171783	35
12171944	33
12171946	55
12171947	53
12171295	29
12171457	28
12171458	33
12171540	52
12171541	33
12171625	71
12171704	33
12171789	28
12171951	37
12171952	33
12171953	33
12171297	33
12171459	33
12171874	33
12171876	67
12172025	60
12171554	41
12171634	40
12171795	37
12171796	32
12171797	35
12171877	33
12171962	51
12171716	37
12171804	28
12171966	40
12172034	40
12171311	33
12171315	33
12171401	58
12171402	35
12171475	41
12171476	40
12171478	37
12171564	40
12171717	36
12171725	65
12171728	29
12171892	60
12171893	35
12171971	33
12171318	28
12171319	24
12171320	52
12171480	50
12171483	33
12171484	33
12171643	33
12171730	61
12172043	33
12172044	67
12171411	28
12171485	33
12171571	33
12171648	24
12171649	33
12171819	46
12171901	28
12171493	79
12171657	35
12171742	33
12171824	28
12171825	33
12171826	36
12171992	55
12171336	27
12171499	28
12171663	40
12171827	67
12171828	33
12171910	33
12171911	52
12171993	35
12175035	79
12175037	53
12175124	53
12175203	37
12175205	60
12175206	35
12175739	37
12175740	33
12175821	28
12175901	33
12175902	33
12176061	40
12175347	33
12175429	40
12175513	33
12175678	40
12175825	28
12174964	39
12175044	28
12175046	37
12175047	52
12175130	28
12175133	28
12175134	36
12175212	28
12175352	71
12175605	40
12175687	33
12175827	37
12175830	65
12175831	35
12175992	70
12175993	35
12175139	35
12175220	33
12166834	32
12175436	33
12175437	52
12175525	35
12175524	36
12175144	62
12175222	53
12175362	28
12175531	62
12175837	28
12175925	32
12175926	35
12174979	66
12174980	35
12175227	62
12175230	28
12175364	37
12175365	33
12175366	33
12175368	51
12175615	33
12175616	32
12175617	33
12175762	55
12175841	45
12176001	40
12174984	40
12175068	65
12175069	35
12175152	33
12175233	48
12175236	29
12175373	40
12175539	37
12175766	28
12175935	40
12175158	53
12175159	35
12175238	37
12175545	79
12175627	46
12175771	28
12175772	52
12175853	62
12176011	33
12176012	33
12174992	33
12174994	67
12175077	28
12175244	58
12175306	53
12175380	33
12175382	67
12175465	35
12175551	62
12175702	32
12175856	28
12175858	37
12175859	33
12175860	33
12175942	33
12175084	37
12175166	40
12175247	28
12175472	28
12175555	37
12175556	67
12175946	37
12175948	53
12176021	32
12175173	37
12175252	29
12175254	33
12175255	35
12175314	33
12175315	52
12175478	37
12175479	33
12175639	33
12175709	28
12175789	40
12175097	79
12175261	28
12175792	29
12175793	33
12175794	33
12175956	28
12176029	28
12175015	35
12175100	28
12175101	28
12175182	71
12175262	52
12175265	46
12175400	40
12175572	55
12175716	33
12175718	49
12175960	60
12176038	33
12175106	28
12175191	40
12175271	62
12175328	46
12175405	28
12175494	46
12175495	35
12175577	28
12175578	52
12175721	40
12175724	37
12175883	40
12175968	40
12176039	33
12175024	40
12175111	55
12175112	53
12175273	33
12175276	35
12175337	40
12175728	60
12175729	21
12175730	67
12175890	33
12175891	67
12176045	41
12176046	40
12175032	37
12175033	52
12175117	33
12175201	33
12175281	37
12175282	33
12175420	41
12175505	40
12175669	50
12175733	27
12175734	28
12175814	33
12175975	33
12175976	52
12175977	33
12176053	52
12172165	35
12172245	28
12172246	24
12172331	40
12172082	40
12172247	33
12172177	40
12172254	46
12172255	28
12172256	36
12172092	33
12172093	52
12172258	61
12172261	62
12172262	24
12172099	53
12172100	35
12172266	61
12172268	53
12172187	33
12172188	32
12155458	54
12155459	54
12155460	54
12155461	54
12172110	40
12172192	33
12172275	33
12172199	40
12172119	33
12172204	28
12172287	73
12172288	35
12172122	67
12172123	33
12172291	28
12172294	39
12172296	52
12172217	50
12172224	28
12172317	61
12172318	35
12172231	37
12172232	33
12172233	33
12172237	58
12172239	39
12172241	31
12481516	29
12229098	53
12589476	61
12589328	28
12589330	28
12589460	61
12589473	61
12589396	56
12589433	58
12589389	56
12589390	56
12589391	56
12589392	56
12589393	56
12589394	56
12589395	56
12481376	1 day to 40 years
12481377	1 day to 40 years
12481378	1 day to 40 years
12481379	1 day to 40 years
12481380	1 day to 40 years
12589397	56
12589398	56
12589399	58
12589400	58
12589401	58
12589402	58
12589403	58
12481385	1 day to 40 years
16391531	58.8 ± 17.4
12481382	1 day to 40 years
12481386	1 day to 40 years
12481388	1 day to 40 years
12481389	1 day to 40 years
12481390	1 day to 40 years
12481391	1 day to 40 years
12589404	58
12589405	58
12589406	58
12589407	58
12589408	58
12589409	58
12589410	58
12481395	1 day to 40 years
12481392	1 day to 40 years
12481393	1 day to 40 years
12481398	1 day to 40 years
12481399	1 day to 40 years
12481400	1 day to 40 years
12481401	1 day to 40 years
12589306	26
12589307	26
12589308	26
12589310	26
12589311	26
12589312	28
12589313	28
12589411	58
12589412	58
12589413	58
12589414	58
12589415	58
12589417	58
12589418	58
12229099	28
12589419	58
12589420	58
12589421	58
12589422	58
12589423	58
12589424	58
12589425	58
12481402	1 day to 40 years
12481381	1 day to 40 years
12589314	28
12589315	28
12589316	28
12589317	28
12589318	28
12589319	28
12589320	28
12589426	58
12589427	58
12589428	58
12589429	58
12589430	58
12589431	58
12589432	58
12481397	1 day to 40 years
12481384	1 day to 40 years
12481394	1 day to 40 years
12589434	58
12589435	58
12589436	58
12589437	58
12589439	58
12589440	58
12589441	58
12589321	28
12589322	28
12589323	28
12589324	28
12589325	28
12589326	28
12589327	28
12589442	58
12589443	58
12589444	58
12589445	58
12589446	61
12589447	61
12589448	61
12589329	28
12589331	28
12589332	28
12589333	28
12589334	51
12589335	51
12589336	51
12589449	61
12589450	61
12589451	61
12589452	61
12589453	61
12589454	61
12589455	61
12589337	51
12589338	51
12589339	51
12589340	51
12589342	51
12589343	51
12589344	51
12589345	51
12589346	51
12589347	51
12589348	51
12589349	51
12589350	51
12589351	51
12212269	72
12229100	47
12481383	1 day to 40 years
12481396	1 day to 40 years
12589456	61
12589457	61
12589458	61
12589352	51
12589353	51
12589354	51
12589355	51
12589356	51
12589357	51
12589358	51
12589459	61
12589461	61
12589462	61
12589463	61
12589464	61
12589465	61
12589466	61
12589359	51
12589360	51
12589361	51
12589362	51
12589363	51
12589364	51
12589365	51
12589467	61
12589468	61
12589469	61
12589470	61
12589471	61
12589472	61
12589474	61
12589366	56
12589367	56
12589368	56
12589369	56
12589370	56
12589371	56
12589372	56
12589475	61
12589477	61
12589478	61
12589479	61
12589480	61
12589481	61
12589482	61
12589373	56
12589374	56
12589375	56
12589376	56
12589377	56
12589378	56
12589380	56
12589483	61
12589416	58
12589309	26
12589438	58
12589341	51
12589379	56
12589382	56
12589381	56
12589383	56
12589384	56
12589385	56
12589386	56
12589387	56
12589388	56
12172417	52
12172582	53
12172665	58
12172668	53
12172834	50
12172997	53
12173085	28
12173169	33
12173338	28
12173340	52
12173379	33
12173464	33
12173540	37
12173602	40
12172588	28
12172589	67
12172673	33
12172756	33
12172758	55
12172759	35
12172839	28
12172840	24
12172842	51
12172922	33
12172924	49
12172925	28
12173003	28
12173006	53
12173007	62
12173087	67
12173088	33
12173258	37
12173259	52
12173344	40
12173383	52
12173384	53
12173385	28
12173465	33
12172341	33
12172343	67
12172515	32
12172516	35
12172674	36
12172675	52
12172761	53
12172848	28
12172927	45
12172930	63
12173008	24
12173096	33
12173348	28
12173349	67
12173473	50
12173544	63
12172435	32
12172765	28
12172767	33
12172932	33
12172934	37
12173018	50
12173102	40
12173394	28
12173478	62
12172604	60
12172605	35
12172857	33
12172940	63
12173105	28
12173106	67
12173195	29
12173276	66
12173399	29
12173481	33
12173482	33
12172443	62
12172529	40
12172861	33
12172862	53
12173026	28
12173196	35
12172613	40
12172695	50
12172950	40
12173033	37
12173115	63
12173116	53
12173118	39
12173284	28
12173409	51
12173410	35
12173412	53
12173493	65
12173494	53
12172370	60
12172371	35
12172453	33
12172454	33
12172619	28
12172620	53
12172703	40
12173037	36
12173119	67
12173207	40
12173415	29
12173549	40
12173552	28
12172457	60
12172539	33
12172623	28
12172708	28
12172795	37
12172797	52
12172798	33
12172877	33
12172958	33
12172959	67
12173043	37
12173044	33
12173130	37
12173294	33
12173297	67
12173298	33
12173422	32
12173556	28
12172382	40
12172627	33
12172628	41
12172629	33
12172804	71
12172967	66
12173046	57
12173047	35
12173133	39
12173134	36
12173216	37
12172465	29
12172467	37
12172554	32
12172555	35
12172632	24
12172637	46
12172807	40
12173053	33
12173136	33
12173137	33
12173139	53
12173222	31
12173223	35
12173429	28
12173509	33
12173511	67
12173512	33
12173565	33
12173566	52
12173567	33
12172392	33
12172470	52
12172471	33
12172639	41
12172640	33
12172641	33
12172726	61
12172811	33
12172812	33
12172972	28
12172973	51
12173142	33
12173315	51
12173356	66
12172396	28
12172398	37
12172399	52
12172561	28
12172731	28
12172980	28
12173065	46
12173146	51
12173232	28
12173439	33
12173440	30
12173441	21
12173442	32
12172405	73
12172651	28
12172733	29
12172734	33
12172903	32
12172904	35
12172984	37
12173071	28
12173151	28
12173153	61
12173155	28
12173364	33
12173444	51
12173526	64
12173527	35
12173529	53
12172569	33
12172571	67
12172572	33
12172653	53
12172656	28
12172657	33
12172741	66
12172742	35
12172825	28
12172912	40
12172990	36
12173073	28
12173074	51
12173157	33
12173162	70
12173241	33
12173246	60
12173330	33
12173331	67
12173366	67
12173450	28
12173452	28
12173453	67
12173454	36
12173589	60
12173590	35
12172411	28
12172415	28
12172832	33
12172993	62
12172995	28
12173081	40
12173248	53
12173334	36
12173374	62
12173538	28
12176144	46
12176145	35
12176231	28
12176071	33
12176073	60
12176074	45
12176075	30
12176157	33
12176077	33
12176162	33
12176163	53
12176242	33
12176165	33
12176168	53
12176088	64
12176173	39
12176093	28
12176096	39
12176097	52
12176178	36
12176181	28
12176183	45
12176107	35
12176109	53
12176185	67
12176195	33
12176196	40
12176199	67
12176200	33
12176122	33
12176126	32
12176130	40
12176133	37
12529593	51
12529595	51
12529596	51
12529597	51
12529599	51
12529600	51
12529601	51
12529602	51
12529603	51
12529604	51
12529608	51
12529619	51
12529605	51
12529607	51
12529609	51
12529610	51
12529611	51
12529612	51
12529613	51
12529614	51
12529615	51
12529616	51
12529617	51
12529620	51
12529621	51
12529622	51
12529623	51
12529624	51
12529625	51
12529626	51
12529627	51
12529628	51
12529629	51
12529631	51
12529633	51
12529634	51
12529635	51
12529636	51
12529637	51
12529638	51
12529639	51
12529640	51
12700816	65
12700817	65
12700818	65
12700819	65
12166835	32
12166836	32
12166837	32
12529641	51
12529642	51
12529643	51
12487219	51
12482258	56 to 66
12529645	51
12529646	51
12529647	51
12529649	51
12529650	51
12529651	51
12529652	51
12529653	51
12529654	51
12529655	51
12482260	22-71
12482261	56-66
12487222	72
12482318	22
12482319	22
12529657	51
12529659	51
12529660	51
12529661	51
12529662	51
12529663	51
12529664	51
12529665	51
12529666	51
12529667	51
12487223	72
12487244	72
12487245	72
12529669	51
12529670	51
12529606	51
12529594	51
12529582	51
12529570	51
12529568	51
12529656	51
12487250	72
12487251	72
12487252	72
12487253	51
12529630	51
12529618	51
12529548	51
12529644	51
12529564	51
12529658	51
12529632	51
12487221	72
12280496	72
12280497	72
12529533	51
12529536	51
12529538	51
12529541	51
12529534	51
12529535	51
12529537	51
12529539	51
12529540	51
12529542	51
12529543	51
12529544	51
12529545	51
12529546	51
12529648	51
12529547	51
12529549	51
12529550	51
12529551	51
12529552	51
12529553	51
12529554	51
12529555	51
12529556	51
12529557	51
12529558	51
12529559	51
12529560	51
12529561	51
12529562	51
12529563	51
12529565	51
12529566	51
12529567	51
12529569	51
12529571	51
12529572	51
12529574	51
12529575	51
12529576	51
12529577	51
12529578	51
12529579	51
12529580	51
12700821	65
12700822	65
12730587	65
12730588	65
12730589	65
12730590	65
12700820	65
12730593	65
12730594	65
12730595	65
12529573	51
12529584	51
12529581	51
12529583	51
12529585	51
12529586	51
12529589	51
12529590	51
12529591	51
12529592	51
12730596	65
12529598	51
12174353	67
12173683	40
12174027	28
12174028	52
12174104	28
12174131	24
12174133	52
12174214	37
12174216	60
12174217	36
12174299	32
12174304	28
12174307	32
12174306	39
12174309	37
12174310	33
12174311	33
12174326	33
12174328	52
12174354	29
12173687	29
12174112	33
12174113	60
12173610	33
12173691	58
12173694	37
12173781	52
12173782	35
12174115	39
12173616	79
12173695	67
12173960	46
12173961	35
12174046	50
12174119	67
12173618	28
12173621	27
12173791	40
12174047	35
12173712	55
12173796	37
12173798	53
12173886	32
12173887	35
12174160	32
12174161	35
12174237	37
12173632	31
12173716	33
12173800	40
12173802	45
12173974	40
12174057	40
12395690	70
12173639	28
12173804	37
12174172	40
12174248	32
12174316	32
12173729	36
12173812	46
12173899	40
12173984	33
12174066	33
12174255	40
12173648	33
12173649	33
12173731	53
12173820	28
12173987	63
12173988	28
12173991	39
12174071	35
12174262	33
12173652	58
12173653	35
12173737	28
12173738	63
12173909	33
12173910	36
12173997	31
12174080	28
12174182	33
12174183	33
12174184	33
12174263	33
12174264	33
12173658	28
12173742	62
12173828	33
12173829	36
12173830	67
12173912	37
12173915	52
12174001	40
12173663	39
12173745	37
12173748	49
12174006	28
12174195	41
12174196	53
12174277	64
12173665	45
12173666	65
12173750	28
12173752	33
12173753	52
12173754	33
12173839	50
12174090	33
12174092	65
12174200	37
12174201	52
12174281	28
12174284	28
12174339	55
12174340	35
12173670	28
12173671	36
12173674	51
12173843	28
12173846	39
12174014	28
12174015	35
12174094	28
12174098	28
12174123	62
12174209	50
12174286	67
12174345	33
12174346	67
12173676	28
12173679	51
12173847	36
12173849	37
12173850	52
12174022	28
12174127	33
12174129	51
12385591	70
12385592	70
12385593	70
12385594	70
12385595	70
12385596	70
12385597	70
12385598	70
12385599	70
12385600	70
12385751	56
12385752	56
12385753	56
12385754	56
12385755	56
12385756	56
12385757	56
12385758	56
12385759	56
12385760	56
12385911	74
12385912	74
12385913	74
12385914	74
12385915	74
12385916	74
12385917	74
12385918	74
12385919	74
12385920	74
12386071	70
12386072	70
12386073	70
12386074	70
12386075	70
12386076	70
12386077	70
12386078	70
12386079	70
12386080	70
12386171	57
12386172	57
12386173	57
12386174	57
12386175	57
12386176	57
12386177	57
12386178	57
12386179	57
12386180	57
12385601	70
12385602	70
12385603	70
12385604	70
12385605	70
12385606	70
12385607	70
12385608	70
12385609	70
12385610	70
12385761	56
12385762	56
12385763	56
12385764	56
12385765	56
12385766	56
12385767	56
12385768	56
12385769	56
12385770	56
12385921	74
12385922	74
12385923	74
12385924	74
12385925	74
12385926	74
12385927	74
12385928	74
12385929	74
12385930	74
12386081	70
12386082	70
12386083	70
12386084	70
12386085	70
12386086	70
12386087	70
12386088	70
12386089	70
12386090	70
12386181	57
12386182	57
12386183	57
12386184	57
12386185	57
12386186	57
12386187	57
12386188	57
12386189	57
12386190	57
12385611	70
12385612	70
12385613	70
12385614	70
12385615	70
12385616	70
12385617	70
12385618	70
12385619	70
12385620	70
12385771	56
12385772	56
12385773	56
12385774	56
12385775	56
12385776	56
12385777	56
12385778	56
12385779	56
12385780	56
12385931	74
12385932	74
12385933	74
12385934	74
12385935	74
12385936	74
12385937	72
12385938	72
12385939	72
12385940	72
12386091	70
12386092	70
12386093	70
12386094	70
12386095	70
12386096	70
12386097	70
12386098	70
12386099	70
12386100	70
12386191	57
12386192	57
12386193	57
12386194	57
12386195	57
12386196	57
12386197	57
12386198	57
12386199	57
12386200	57
12385461	69
12385462	69
12385463	69
12385464	69
12385465	69
12385466	69
12385467	69
12385468	69
12385469	69
12385470	69
12385621	70
12385622	70
12385623	70
12385624	70
12385625	70
12385626	70
12385627	70
12385628	70
12385629	70
12385630	70
12385781	56
12385782	56
12385783	56
12385784	56
12385785	56
12385786	56
12385787	56
12385788	56
12385789	79
12385790	79
12385941	72
12385942	72
12385943	72
12385944	72
12385945	72
12385946	72
12385947	72
12385948	72
12385949	72
12385950	72
12386201	57
12386202	57
12386203	57
12386204	57
12386205	57
12386206	57
12386207	57
12386208	57
12386209	57
12386210	57
12700814	65
12385471	69
12385472	69
12385473	69
12385474	69
12385475	69
12385476	69
12385477	69
12385478	69
12385479	69
12385480	69
12385631	70
12385632	70
12385633	70
12385634	70
12385635	70
12385636	70
12385637	70
12385638	70
12385639	70
12385640	70
12385791	79
12385792	79
12385793	79
12385794	79
12385795	79
12385796	79
12385797	79
12385798	79
12385799	79
12385800	79
12385951	72
12385952	72
12385953	72
12385954	72
12385955	61
12385956	61
12385957	61
12385958	61
12385959	61
12385960	61
12386211	57
12386212	57
12386213	57
12386214	57
12386215	57
12386216	57
12386217	57
12386218	57
12386219	57
12386220	57
12385481	69-70
12385482	69-70
12385483	69
12385484	56-69
12385485	69
12385486	69
12385487	69
12385488	69
12385489	69
12385490	69
12385641	70
12385642	70
12385643	70
12385644	70
12385645	70
12385646	70
12385647	70
12385648	70
12385649	70
12385650	70
12385801	79
12385802	79
12385803	79
12385804	79
12385805	79
12385806	79
12385807	79
12385808	79
12385809	79
12385810	79
12385961	61
12385962	61
12385963	61
12385964	61
12385965	61
12385966	61
12385967	61
12385968	61
12385969	61
12385970	61
12386221	57
12386222	45
12386223	45
12386224	45
12386225	45
12386226	45
12386227	45
12386228	45
12386229	45
12386230	45
12589283	26
12385491	69
12385492	69
12385493	69
12385494	69
12385495	69
12385496	69
12385497	69
12385498	69
12385499	69
12385500	69
12385651	70
12385652	70
12385653	70
12385654	70
12385655	70
12385656	70
12385657	70
12385658	70
12385659	70
12385660	70-71
12385811	79
12385812	79
12385813	79
12385814	79
12385815	79
12385816	79
12385817	79
12385818	79
12385819	79
12385820	79
12385971	61
12385972	61
12385973	61
12385974	70
12385975	70
12385976	70
12385977	70
12385978	70
12385979	70
12385980	70
12280164	72
12386231	45
12386232	45
12386233	61
12385501	69
12385502	69
12385503	69
12385504	69
12385505	69
12385506	69
12385507	69
12385508	69
12385509	69
12385510	69
12385661	70
12385662	70
12385663	70
12385664	70
12385665	70
12385666	70
12385667	70
12385668	70
12385669	70
12385670	70
12385821	79
12385822	79
12385823	79
12385824	79
12385825	79
12385826	79
12385827	79
12385828	79
12385829	79
12385830	79
12385981	70
12385982	70
12385983	70
12385984	70
12385985	70
12385986	70
12385987	70
12385988	70
12385990	70
12280334	72
12280335	72
12280413	72
12280415	72
12385511	69
12385512	69
12385513	69
12385514	69
12385515	69
12385516	69
12385517	69
12385518	69
12385519	69
12385520	69
12385671	70
12385672	70
12385673	70
12385674	70
12385675	70
12385676	70
12385677	70-71
12385678	70
12385679	70
12385680	70
12385831	79
12385832	79
12385833	79
12385834	79
12385835	79
12385836	79
12385837	79
12385838	79
12385839	79
12385840	79
12385991	70
12385992	70
12385993	70
12385994	70
12385995	70
12385996	70
12385997	70
12385998	70
12385999	70
12386000	70
12280577	72
12385521	67
12385522	67
12385523	67
12385524	67
12385525	67
12385526	67
12385527	67
12385528	67
12385529	67
12385530	67
12385681	70
12385682	70
12385683	70
12385684	70
12385685	70
12385686	70
12385687	70
12385688	70
12385689	70
12385690	70
12385841	79
12385842	79
12385843	79
12385844	79
12385845	79
12385846	79
12385847	79
12385848	79
12385849	79
12385850	79
12386001	70
12386002	70
12386003	70
12386004	70
12386005	70
12386006	70
12386007	70
12386008	70
12386009	70
12386010	70
12386101	70
12386102	70
12386103	70
12386104	70
12386105	70
12386106	70
12386107	70
12386108	70
12386109	70
12386110	70
12385531	67
12385532	67
12385533	67
12385534	67
12385535	67
12385536	67
12385537	67
12385538	67
12385539	67
12385540	67
12385691	70
12385692	70
12385693	70
12385694	70
12385695	70
12385696	70
12385697	70
12385698	70
12385699	70
12385700	70
12385851	79
12385852	79
12385853	79
12385854	79
12385855	79
12385856	79
12385857	79
12385858	79
12385859	79
12385860	71
12386011	70
12386012	70
12386013	70
12386014	70
12386015	70
12386016	70
12386017	70
12386018	70
12386019	70
12386020	70
12386111	57
12386112	57
12386113	57
12386114	57
12386115	57
12386116	57
12386117	57
12386118	57
12386119	57
12386120	57
12385541	67
12385542	67
12385543	67
12385544	67
12385545	67
12385546	67
12385547	67
12385548	67
12385549	67
12385550	67
12385701	70
12385702	70
12385703	70
12385704	70
12385705	70
12385706	70
12385707	70
12385708	70
12385709	70
12385710	70
12385861	71
12385862	71
12385863	71
12385864	71
12385865	71
12385866	71
12385867	71
12385868	71
12385869	71
12385870	71
12386021	70
12386022	70
12386023	70
12386024	70
12386025	70
12386026	70
12386027	70
12386028	70
12386029	70
12386030	70
12386121	57
12386122	57
12386123	57
12386124	57
12386125	57
12386126	57
12386127	57
12386128	57
12386129	57
12386130	57
12385551	67
12385552	67
12385553	67
12385554	67
12385555	67
12385556	67
12385557	67
12385558	67
12385559	67
12385560	67
12385711	70
12385712	70
12385713	70
12385714	56
12385715	56
12385716	56
12385717	56
12385718	56
12385719	56
12385720	56
12385871	71
12385872	71
12385873	71
12385874	71
12385875	71
12385876	71
12385877	71
12385878	71
12385879	71
12385880	71
12386031	70
12386032	70
12386033	70
12386034	70
12386035	70
12386036	70
12386037	70
12386038	70
12386039	70
12386040	70
12386131	57
12386132	57
12386133	57
12386134	57
12386135	57
12386136	57
12386137	57
12386138	57
12386139	57
12386140	57
12385561	67
12385562	67
12385563	67
12385564	67
12385565	67
12385566	67
12385567	67
12385568	67
12385569	67
12385570	67
12385721	56
12385722	56
12385723	56
12385724	56
12385725	56
12385726	56
12385727	56
12385728	56
12385729	56
12385730	56
12385881	71
12385882	71
12385883	71
12385884	71
12385885	71
12385886	71
12385887	71
12385888	71
12385889	71
12385890	71
12386041	70
12386042	70
12386043	70
12386044	70
12386045	70
12386046	70
12386047	70
12386048	70
12386049	70
12386050	70
12386141	57
12386142	57
12386143	57
12386144	57
12386145	57
12386146	57
12386147	57
12386148	57
12386149	57
12386150	57
12385572	67
12385573	67
12385574	67
12385575	67
12385576	67
12385577	67
12385578	67
12385579	67
12385580	67
12385731	56
12385732	56
12385733	56
12385734	56
12385735	56
12385736	56
12385737	56
12385738	56
12385739	56
12385740	56
12385891	45
12385892	71
12385893	71
12385894	71
12385895	71
12385896	71
12385897	71
12385898	71
12385899	71
12385900	71
12386051	70
12386052	70
12386053	70
12386054	70
12386055	70
12386056	70
12386057	70
12386058	70
12386059	70
12386060	70
12386151	57
12386152	57
12386153	57
12386154	57
12386155	57
12386156	57
12386157	57
12386158	57
12386159	57
12386160	57
12590828	26
12590829	26
12385581	67
12385582	67
12385583	67
12385584	67
12385585	67
12385586	67
12385587	67
12385588	67
12385589	67
12385590	70
12385741	56
12385742	56
12385743	56
12385744	56
12385745	56
12385746	56
12385747	56
12385748	56
12385749	56
12385750	56
12385901	71
12385902	71
12385903	71
12385904	71
12385905	53
12385906	74
12385907	74
12385908	74
12385909	74
12385910	74
12386061	70
12386062	70
12386063	70
12386064	70
12386065	70
12386066	70
12386067	70
12386068	70
12386069	70
12386070	70
12386161	57
12386162	57
12386163	57
12386164	57
12386165	57
12386166	57
12386167	57
12386168	57
12386169	57
12386170	57
12590837	26
12280584	72
12174435	28
12174522	40
12174691	58
12174771	62
12174847	33
12174852	36
12174853	39
12174859	71
12174863	40
12174865	28
12174866	52
12174872	46
12174877	28
12174884	33
12174958	73
12174440	37
12174442	52
12174525	29
12174526	33
12174611	40
12174700	28
12174778	33
12174780	64
12174366	47
12174367	35
12174535	28
12174619	33
12174620	52
12174621	33
12589304	26
12174457	58
12174542	62
12174543	29
12174544	71
12174710	33
12174712	41
12174713	28
12174788	33
12174376	40
12174464	28
12174548	62
12174714	33
12174797	46
12174900	63
12174384	33
12174385	33
12174552	33
12174553	33
12174640	32
12174720	33
12174800	53
12174908	40
12174386	33
12174472	33
12174473	33
12174560	63
12174555	46
12174556	24
12174641	35
12174724	53
12174394	53
12174396	28
12174561	35
12174565	28
12174729	39
12174730	61
12174731	53
12174808	33
12174810	33
12174917	33
12174397	36
12174398	32
12174485	62
12174482	57
12174567	33
12174652	40
12174734	33
12174737	60
12174738	35
12174815	46
12174922	53
12174488	29
12174742	28
12174743	60
12174928	33
12174579	55
12174662	33
12174664	67
12174665	33
12174825	33
12174929	52
12174930	65
12174932	24
12174415	36
12174501	29
12174585	40
12174937	27
12174420	28
12174423	28
12174503	28
12174505	33
12174507	67
12174590	28
12174756	33
12174837	32
12174941	40
12174943	21
12174424	52
12174427	65
12174508	33
12174592	33
12174758	67
12174759	33
12174842	28
12174945	53
12174946	45
12174947	40
12174432	62
12174517	36
12174602	79
12174603	35
12174766	60
12627266	61
12627267	28
12627268	28
12663438	26
12663439	26
12663432	26
12663440	26
12800876	18-70
12853943	27
12589305	26
17861053	50–81
17861054	50–81
17861055	50–81
17861057	50–81
16395380	58.8 ± 17.4
16395381	58.8 ± 17.4
16391530	58.8 ± 17.4
16511626	54–77
16511627	54–77
3338641	55
17862181	54–77
17934921	30
17934922	30
18069898	60-74
18069918	60-74
18069881	66-73
18069882	60-74
18069883	60-74
18069886	66-73
18069887	60-74
18069888	60-74
18069890	60-74
18069891	66-73
18069892	60-74
18069893	60-74
18069895	60-74
18069896	66-73
18069897	60-74
18069900	60-74
18069901	66-73
18069902	60-74
18069903	60-74
18069906	66-73
18069907	60-74
18069908	60-74
18069910	60-74
18069911	66-73
18069912	60-74
18069913	60-74
18069916	66-73
18069917	60-74
18069921	66-73
18069922	60-74
18069923	60-74
18069926	66-73
18069927	60-74
18069928	60-74
18069930	60-74
18069931	66-73
18069932	60-74
18069933	60-74
18069936	66-73
18069937	60-74
18069938	60-74
18069940	60-74
16391529	58.8 ± 17.4
16511629	54–77
16511630	54–77
16511631	54–77
16511650	54–77
17680160	54–77
17680159	54–77
